e_score,s_score,g_score,total_score,ticker_year,doc_vector
1.61,5.41,5.39,12.41,MSCI_2022,"[-2.36726     2.9977567   0.38594788 -3.4678304   0.15216063 -5.952283
 -4.0886083   4.28125     0.86616266  1.3921545  -6.727778   -0.35134333
 -2.565712   -1.4361931  -3.4979112  -0.29887953  2.3610768  -3.6544883
 -3.8918312  -1.9377924  -3.0762856  -1.8076819  -2.7751532  -0.2773417
  1.1197165  -0.04689926  2.4216158  -2.2704263   1.961372   -2.8923092
 -2.4125342   0.29133865  0.6675682  -0.4067886   3.3608203   1.5759103
  0.70920324 -0.89524317  2.1268876  -1.2147839  -1.1714036   3.8436906
 -2.8965654  -3.5127766   2.0655365  -2.7797182   0.7725888   4.9779587
  1.7280571  -1.0495923  -2.0451229   0.27375516  3.630139   -0.5868176
 -2.163749    3.2869976   0.3555953   1.1736102   0.37295383  1.4000773
 -0.13352732  6.5937343  -1.4813876   2.504043    3.280114    1.9429319
  2.5318713  -0.42390254  0.6544492   3.1131072  -0.20777173 -0.17261769
  0.19713856 -2.0080643   0.09802841  2.6264048   0.06103484 -1.6555294
  3.960858    1.8562821   1.5978149   5.0040727  -2.822124   -3.756943
  1.4509741  -3.009064   -2.1934419  -3.414277    2.54297     0.85019225
 -1.052298    1.9354732   0.5059657  -0.5875758  -2.4278638  -2.4759643
 -1.5636675  -4.2465563  -2.316664   -0.71332663]"
2.12,12.8,12.74,27.66,MTB_2020,"[-4.4184365   0.11613153 -0.9133121   1.0059319   1.0252558  -2.5168986
 -2.1112468   1.8480203   1.3588959   2.1414158   0.75150585 -0.03223097
 -0.09214831 -1.525135   -0.17780478 -2.14048    -0.6046776  -0.46083203
 -1.7165438   0.65202785 -1.9513535  -1.1891075   0.37124917 -0.9444042
 -2.6926703  -0.94258976  0.29982904 -0.25625956 -0.6326772  -2.673978
 -2.4252949  -0.11757287  0.13918088  1.9734176  -3.5203962  -0.87579215
  0.63473934 -2.0334234  -1.9183718  -1.1157234  -1.838005   -2.167886
  1.843317   -0.31073555 -0.17471066 -0.12657478 -0.6781874   1.017312
  5.196678    1.2198294  -0.55627716 -0.49477035  0.8956321  -1.1466656
 -0.53631085  0.19175069 -0.04112943  2.4969208   0.2330309  -0.06109067
  2.6390417   4.6883507   0.654581   -1.0242832   1.320976    1.1678128
  0.39534053  0.38096297  2.8498352  -0.58942276 -3.7325819  -1.1480969
  3.3310976  -0.03336944  2.2519581   0.97058964 -0.09642537 -1.1159415
 -1.5079017   3.3636038  -0.56267154  0.89864564 -1.4802967   1.1138309
  1.0609808  -0.67795205 -0.53498083 -1.2701354   0.80742854  0.6441735
 -1.0663133  -0.28260612 -1.1874157  -1.2441013  -0.41398558  0.4217306
  0.02968482 -1.3965589  -0.10258204 -1.4447092 ]"
2.04,13.31,11.94,27.29,MTB_2021,"[-4.542725   -0.45708892 -1.0240921  -1.4336082  -0.20655648  0.12708084
 -2.9183466   1.6053693   1.4631965   2.338754   -0.7895128   0.7654155
 -2.1289628  -0.17303644 -0.02655622 -2.5102372   0.32419583 -2.2412722
 -3.3413272   1.4016336  -1.1231011  -0.63931584  0.4507333  -1.118242
 -1.828285   -1.2232738   0.7172365  -1.4993621  -2.045908   -3.28167
 -1.6291655   1.1144869   0.2056239   1.9975991  -3.9726331  -0.31127375
 -0.02938824 -2.2003505   0.00672548 -1.1643139  -2.0136993  -1.4291078
  1.8691758   0.5703205   0.4182845   0.14115602 -2.078463    0.6275653
  3.7008007   0.04478194  0.34492016  0.00761427  0.24794674 -1.74546
 -0.31242463  1.3673453  -0.15598229  1.9567746   1.1358491  -1.0968217
  0.5611286   4.594365   -0.5988202  -0.90057373  1.1809648   1.7768706
  0.33486232 -0.04648137  1.3678992  -0.7678027  -2.054949   -0.54283154
  2.103982   -1.1578      1.0921463   0.69770396  0.24810804 -1.6119215
 -2.1897862   2.8026767  -0.3539008   1.8768239  -2.2542017   1.3418924
  0.24726683 -0.9837816  -0.7514121  -1.7705952   0.5014924  -0.5782916
 -1.3073393  -1.7904196  -0.59178615 -0.32141516 -1.3753761   0.5995901
  0.6438012  -0.2952709  -0.10923906 -1.2727264 ]"
2.2,12.77,11.19,26.16,MTB_2022,"[-6.154454   -0.40294743 -0.29706037 -0.7457572  -1.0200514  -0.18886831
 -3.0405226   2.4888644   0.45934546  4.9238434   0.5724926   0.75815415
 -1.7164443   0.2867599   1.0308628  -2.7812164  -0.8210802  -2.742941
 -2.9785984   0.93405944 -2.5988226  -1.9116185   1.3941317  -1.136097
 -1.2535242  -0.489084    0.66060305 -0.02505118 -1.7240283  -2.2231238
 -1.4604194   0.17929897  0.09877404  2.7184494  -4.5009604   0.2986028
  0.9296874  -2.6559987  -1.6839738  -0.8781899  -1.2977651  -1.1132326
  0.8813643   0.6635787   1.3217603  -1.1406119  -2.1568105   0.99010265
  3.0488012  -0.06869107 -1.3249781   0.41827872 -0.22317779 -1.2173015
 -1.9531649   1.6127082  -1.0281948   1.7866125  -0.03743397 -0.75037223
  0.40555364  4.8427215   1.261127   -1.4156388  -0.13021845  1.7386371
 -0.8005014  -1.1539533   0.27095047 -1.0960724   0.03098667 -1.0360193
  1.8617443  -1.7586279   0.23516703  1.0913273   1.3561258  -2.2924984
 -2.1063125   2.0947812  -0.60529643  1.7459806  -0.9674216  -1.5300022
  0.03859506  0.7911556   1.2344812  -1.7217771   1.2487129  -1.7955706
 -1.327423   -1.0391921  -0.40264273 -1.0040319  -1.9825374   1.1496044
  0.2698415  -2.0078614   0.42574444 -1.5739713 ]"
0.92,6.1,5.62,12.71,MTD_2019,"[ 1.2633042  -3.168864    0.8720612   2.5082636   1.0363861  -0.53768903
 -1.1562072   0.9994532  -0.44155428  1.991251    0.60325843  0.1361791
  0.5567512  -2.45622     1.3463781  -1.5905957   0.06753788  2.0186746
  0.48445216 -1.8161658   2.8470633   1.2584038  -2.1879878   0.3467285
 -1.4792577  -1.4260292   1.2018605  -2.2540593   2.3054032   2.3203077
  0.5673022   1.1544605  -1.024511    1.1368756   0.37197122 -1.1817954
 -0.55931777 -0.29200855 -3.7875307  -1.4329128   3.2012298  -2.2079732
 -1.1949347  -2.2040083   1.3445307  -0.753194   -1.1682456   0.36435968
  0.6945748  -1.7029573  -1.775723    1.5608523  -0.31312266 -3.0704556
 -2.0240533   0.5796776   3.3442721   2.078545   -1.9114015   1.2267578
  0.50315726  1.4633673   3.9065628  -0.44970295  0.07424694 -2.2463932
  0.47363162  0.03874632 -3.279905   -0.82423484 -1.0568056   0.26470837
 -2.770522    2.2422001  -0.5678111   2.222401   -0.9821084  -0.14525808
  0.8663235  -2.2353067   2.5622997   1.330437   -0.89925426  1.2060472
  1.345717    0.21055213 -1.8842388  -1.2753918   0.3532457   3.2819955
 -0.9719452   0.83287615  0.32342097 -0.18502642  2.2841675   2.2652297
 -0.09929261 -1.8483697   2.6807673   2.1553519 ]"
0.92,5.21,5.76,11.9,MTD_2020,"[ 2.1930373  -3.393421    0.7084511   1.7496805   0.8757473  -0.71982676
 -1.2816342   0.4473462   0.26586848  2.3881025   0.47255576  0.17683448
  0.26531112 -0.96373254  1.5579468  -2.042247    0.27597642  2.1775322
  0.5597193  -2.281597    2.9886863   1.5763658  -1.7001635  -0.05052625
 -1.5976074  -1.2847149   1.3089633  -1.7106074   2.3972504   2.0582733
  0.8121077   1.4567894  -1.0390676   0.18682429 -0.08701317 -0.46963003
  0.47042572 -0.66920054 -3.824995   -1.0694544   3.2230275  -2.3506086
 -0.7582381  -2.6578817   1.8667742  -1.3119441  -0.38193965 -0.7220586
 -0.23794238 -1.5833025  -1.687756    1.4317988  -0.47068748 -2.993951
 -2.6280928   0.7790158   2.9009974   2.7328274  -1.3582568   1.1299578
  0.6340296   1.320882    4.3596973  -0.60741717  0.20310809 -1.8674843
  0.42393756  0.07798162 -2.6085944  -1.5092778  -1.0653368   0.07810561
 -2.6057153   1.8493384   0.01452461  2.1052904  -0.63726115  0.41475207
  1.316468   -1.856618    1.9057721   1.6595572  -0.5678789   0.23126253
  1.9964056   0.7068386  -1.5595629  -0.46580347  0.0723576   2.9024272
 -1.2373194   0.95534015  0.46157545  0.7290435   1.1378076   1.9451034
  0.00773423 -2.2408879   3.0306027   2.0775788 ]"
0.78,5.71,5.51,12.0,MTD_2021,"[ 2.4906437  -2.8881624   1.1933869   1.0863584   1.4238538  -1.8801128
 -0.91398776  0.24487591 -0.26362616  1.9210413   0.22418159  0.48985013
  0.35780054 -1.100404    0.91007274 -2.7264266   0.24184337  2.1295207
 -0.41809598 -2.1093833   2.981906    2.8195758  -1.6589032   0.6051008
 -0.94359386 -1.1552461   0.7893674  -2.2654054   1.9477361   1.9363542
  1.2491355   1.1808497  -0.8149597   0.87899864 -0.8577714   0.74020195
  0.41708413 -0.6958034  -2.9192193   0.21005304  2.7608945  -1.9717844
 -0.21937376 -1.6786278   1.9051     -1.7842627  -0.56796575 -0.89537346
  0.67345005 -1.0811751  -1.0522139   1.7849905  -1.0277456  -1.7282332
 -2.1924186   0.2504134   2.6829052   2.754439   -1.6689824   1.2623295
  0.23263374  2.123633    4.004141    0.20643532  0.82076323 -0.9980056
  0.49409738 -0.23099394 -2.565576   -0.51364625 -0.604489    0.65073305
 -2.664375    0.5016094   0.15089971  1.4147961  -0.29334465 -0.5872181
  1.2973574  -1.5558363   2.0354779   1.4425806   0.06768642 -0.02703159
  1.0178002   0.08824199 -1.2008219  -1.0006608   1.0791339   2.1259754
 -1.8376813   0.8823193   0.2079442   0.07447564  0.5490435   2.2664883
 -0.6010644  -2.1099718   3.0279334   1.7587287 ]"
10.41,9.06,5.65,25.13,NEM_2019,"[-0.14450526 -2.2149487  -0.671       1.4389191   2.7338293  -1.0377439
 -0.7620271  -1.690944    1.2156765  -1.3403344   0.02699115 -0.14334892
 -0.7227771   0.7133534  -0.95619863 -3.8035383  -0.84701943 -1.5775262
  0.50702685 -2.2099981  -0.86763096 -2.0951364  -1.946044    0.5840796
 -0.77543455 -2.6980574  -2.437059   -0.30119705 -1.0199115  -0.71443343
  1.541852    2.1387153   1.5173277  -5.0260043   0.98687583 -0.29436585
  3.4028747  -2.8772187  -2.1425369  -1.6983674  -0.02288     2.867217
  0.6611654  -4.212505    1.3520641  -2.8099856   3.4856446  -1.6745586
  0.5940748  -0.5664449  -4.2196426  -1.675484   -0.08140826 -1.666189
  2.6835759   2.5276453  -2.0807552  -1.1119863  -0.94457024 -0.35592276
  1.1234695   2.027466    1.8497808  -0.96345896 -1.2103335  -0.75847477
 -0.87180644  3.1934812  -2.7047296   2.05647     0.2820407  -0.6550464
 -2.3320303   3.8015819   0.12380888  2.6024175   1.3463107  -2.2535696
 -1.2254536  -1.9708855   1.2712511  -0.9846415  -3.4404418  -0.54272264
  0.53301173 -1.2405087  -0.7041774  -1.4721208   2.0173423   3.60215
  0.6007148   1.1753324  -0.5143301   2.4627712  -0.30435762  0.39778852
  2.4904323   1.5837402   1.2887099  -0.27090266]"
9.66,9.06,5.04,23.77,NEM_2020,"[ 1.9715608  -1.175157   -0.5172848   0.6568009   2.057544   -2.193987
 -0.16200538 -2.6370964   0.07399126 -1.5534004   0.44311205  0.42837074
 -0.22988643  1.7898873  -0.38800415 -3.2766864   0.10136309 -0.15896414
  1.0395508  -2.064854   -0.6634872  -1.3125955  -1.5106146   1.1360765
 -0.24417576 -1.5630355  -3.3593087  -1.1106011  -0.75453424 -1.1306478
  0.95462054  2.0329928   1.8725861  -4.98564     0.32808036  1.205692
  3.2356114  -3.1863656  -2.4719815  -2.0912688   0.3685388   3.4922333
  0.85849804 -5.721264    0.57841533 -3.6118615   2.656698   -1.6449759
  1.6185468  -0.88046753 -4.078365   -2.270211   -1.1483842  -1.7712215
  1.7916104   1.7209622  -2.993997   -1.0131077  -1.8566614  -1.4005464
 -0.03998344  0.24971521  1.3071419  -1.0616914  -1.2879035   0.48613495
 -0.6720179   2.446288   -1.7753462   2.6312673  -0.813688    0.61930776
 -1.3774651   2.3800452  -0.40207368  2.3871844   1.0447525  -2.2307634
 -0.8732446  -1.3327812  -0.5063432  -1.4710473  -2.8676188   0.03053365
  1.0143362  -1.2755158   0.01464283 -0.6488398   2.4614134   3.8412664
 -0.1552739   1.7276864  -2.9620268   2.0679603   0.47323516  0.24800938
  1.6937413   0.93717664  1.2099628  -0.5482725 ]"
8.91,10.88,4.94,24.73,NEM_2021,"[ 9.9495143e-01 -7.9514045e-01  5.2696884e-01  9.8599535e-01
  2.3222642e+00 -2.4031427e+00  2.9689705e-01 -1.2474025e+00
  7.1251708e-01 -2.7177840e-01 -2.2336097e-01  2.7983125e-02
 -7.3564416e-01  1.1003426e+00 -1.0478047e+00 -3.2769942e+00
  3.7444156e-01 -2.1826587e+00  8.1101650e-01 -3.4336948e+00
 -1.2783030e+00 -2.1038027e+00 -1.5525751e+00  1.2838484e+00
 -1.4492410e+00 -1.7007093e+00 -1.7036520e+00 -1.5917437e+00
 -5.2562797e-01 -2.0031514e+00  7.6312149e-01  1.8575541e+00
  1.1950060e+00 -4.6104941e+00 -3.7290049e-01  1.2972767e+00
  4.0036411e+00 -3.5969431e+00 -1.7375685e+00 -1.7232518e+00
 -9.3128854e-01  3.7721095e+00  9.1264850e-01 -4.1368861e+00
  1.5239116e+00 -3.4860878e+00  2.0636671e+00 -1.5314946e+00
  1.2449745e-01 -6.5357506e-01 -4.4576135e+00 -2.4161763e+00
 -5.1309955e-01 -5.4965603e-01  2.4380643e+00  9.5246357e-01
 -2.6338747e+00  9.1152686e-01 -7.1032834e-01 -2.1484876e+00
  8.3748072e-01  1.9140393e+00  2.7678726e+00 -5.6234342e-01
 -1.0238812e+00  7.6500320e-01 -6.8441629e-02  3.4529066e+00
 -1.6464843e+00  4.0810680e+00  7.2991037e-01 -4.6263412e-01
 -1.4378777e+00  2.3121669e+00 -3.8982999e-01  2.2604442e+00
  1.8202202e+00 -3.5867469e+00 -1.7418219e+00 -1.1583931e+00
  5.1315314e-01  4.9633795e-01 -3.1382821e+00  2.7396280e-01
  2.2175915e+00 -3.5063457e-01 -1.5777221e-01 -9.6953803e-01
  2.6565883e+00  2.7387075e+00 -2.8614847e-03 -9.0168595e-01
 -1.3489277e+00  2.5892053e+00 -1.0306481e+00 -5.0335956e-01
  2.9532411e+00  1.6133472e+00  9.2624748e-01  7.3058963e-02]"
7.8,9.37,5.09,22.26,NEM_2022,"[ 0.40540466 -1.0190886   0.719809    0.7236954   2.9094992  -2.377294
  0.56750697 -1.4361876   1.0935953  -0.6653522  -1.0595416   0.54643846
 -0.5612813   1.3113405  -1.2853209  -3.5988863  -0.14823732 -2.2696798
  0.8229764  -2.3397276  -1.9365282  -1.5852927  -1.1684905   1.3307756
 -0.9180688  -1.9533654  -1.0535551  -1.838551   -0.1586967  -1.7522088
  1.126744    2.0428333   0.12771876 -4.168873    0.34687752  1.3730258
  3.321626   -3.026191   -1.6157843  -2.304451   -1.2829682   3.8609285
  0.77855474 -4.1683393   0.9376788  -3.8456354   2.0343616  -1.5761043
  0.8379942  -0.6886642  -4.345705   -1.7396587  -0.85839856 -1.1939484
  2.326659    1.3832316  -2.096862    1.11339    -1.1975973  -1.6349987
  1.1137      1.6118166   2.6003985  -0.65840185 -1.1487607  -0.28066006
 -0.07136284  2.7541723  -2.3745735   4.393847    0.9025434  -0.4570782
 -1.3515962   2.5893495  -0.4055847   2.7979324   1.6482149  -3.2642808
 -2.889882   -1.6397595   1.2853724  -0.54135394 -4.0707874   0.29162666
  2.8379228   0.02082491 -0.16225797 -0.7624213   2.099246    2.1488585
 -0.3098103  -0.7886212  -1.0909696   2.98818    -0.95495176 -0.5856824
  3.224893    1.4271622   1.2624897   0.08646895]"
19.68,11.27,7.84,38.88,NRG_2019,"[-2.7666786e+00  3.0583426e-02  1.0771739e-01  2.4445657e-01
 -8.5862271e-02 -1.0486462e+00 -1.6995388e+00  1.2768068e+00
  1.4541212e+00  1.5011544e+00  7.5398409e-01  1.6860304e+00
 -9.2170650e-01 -1.4118415e+00  4.9907881e-01 -4.8318240e-01
  1.6317689e+00 -4.6877989e-01 -2.0458410e+00 -1.6110398e-01
  1.3444173e+00  8.9262944e-01 -7.5388223e-01  4.4137955e-02
 -3.0245526e+00 -9.9341017e-01 -2.3011120e-02 -1.4501194e+00
  3.8308922e-02 -1.9385576e-01  1.0149374e-01 -1.7186390e+00
  2.2039814e+00 -8.4548801e-01 -9.5016204e-02  1.6643454e+00
 -2.9265082e-01  7.1114326e-01 -2.0618136e+00  9.3789703e-01
  1.5714191e+00 -9.5575994e-01 -7.3733497e-01 -1.8807909e+00
 -5.8130813e-01  1.2603809e+00 -6.6280299e-01  6.8413347e-01
  1.1694565e+00 -6.4202136e-01  2.3656607e+00  3.7064138e-01
  6.9424289e-01  6.7520291e-01 -2.2893077e-01  2.7505279e+00
 -1.7841175e+00  1.5647931e-01 -2.1787368e-01  1.4916860e+00
  1.9334863e+00  5.8245975e-01  2.7105698e-01  1.1253402e+00
  2.2042243e+00  1.6604974e+00 -1.2293659e+00 -1.7833614e+00
 -3.9427252e+00  2.4252726e-02 -1.2857828e+00 -2.6387372e-03
 -1.6720876e+00  1.1051251e+00 -1.2141105e+00  5.3425217e-01
  1.0232862e+00 -4.3406883e-01 -6.0061163e-01  2.3910604e-01
  2.7951474e+00  2.4439976e+00 -1.5925233e+00  2.9746940e+00
 -2.5125062e-01  3.2839508e+00  1.8279624e-01 -2.9436025e-01
  1.1745603e+00 -1.2786993e+00 -1.6162225e+00 -1.2468182e+00
 -4.2022731e-02 -1.3495107e-01 -2.2270269e+00  2.3734210e+00
  1.9064617e+00 -3.2500994e+00  3.0564451e+00 -2.6355162e+00]"
20.93,11.35,7.91,40.19,NRG_2020,"[-2.3821461e+00  2.7237765e-03  6.1186737e-01 -7.4139154e-01
  3.9920053e-01 -1.2306908e+00 -1.3962456e+00  8.5655224e-01
  1.8211527e+00  2.4213367e+00  1.7408512e+00  9.1377562e-01
 -1.2454927e+00 -1.0035970e+00  3.7916565e-01 -4.9487305e-01
  1.3460239e+00  2.6603448e-01 -1.2211457e+00 -3.8376671e-01
  7.3609686e-01  2.2580178e+00 -1.4648851e+00 -9.9988288e-01
 -2.3674054e+00 -9.0158695e-01  9.2363380e-02 -1.0081459e+00
  7.8530973e-01  5.0815701e-01  3.2293782e-01 -1.3735448e+00
  1.1782721e+00 -3.6076155e-01 -4.9389124e-02  1.9848717e+00
  6.8500221e-01 -2.2090648e-01 -1.2960951e+00  1.9973656e+00
  1.9998869e+00 -2.1183246e-01 -6.8516433e-01 -2.3428648e+00
 -4.2120695e-01  1.5268199e+00 -3.2198682e-01 -7.5897509e-01
  1.4075457e+00  2.4438979e-02  1.3425623e+00  2.2624114e-01
  6.1761044e-02  2.9640439e-01 -1.7399893e+00  2.1753447e+00
 -2.9228973e+00  2.0617442e+00  1.4756069e-01  2.6187092e-01
  2.0558147e+00  1.8638822e+00  6.0472459e-01  4.1550398e-01
  2.1667547e+00  1.3209206e+00 -7.3901761e-01 -6.9060886e-01
 -2.8422160e+00 -2.5688192e-01 -1.3883741e+00  2.1962994e-01
 -1.5589520e+00  5.7360679e-01  3.0149287e-01  1.4652444e+00
  5.9130412e-01 -1.4784780e-01 -1.3932000e+00  8.2356948e-01
  1.8043096e+00  1.9377023e+00 -6.7524511e-01  2.9730208e+00
  4.1829690e-01  2.8916144e+00  7.8473216e-01 -6.4504153e-01
  1.6842120e+00 -1.2723634e+00 -2.1337821e+00 -1.3443341e+00
 -7.9766983e-01 -9.8856024e-02 -2.1945903e+00  2.6069882e+00
  2.2598040e+00 -2.8457813e+00  2.3769045e+00 -2.3672523e+00]"
17.26,8.95,5.55,31.75,NRG_2021,"[-2.815967    0.12363787 -0.16178013 -0.41825485 -0.00831532 -1.570516
 -2.0454195   0.6372079   1.517601    3.2340238   0.26674688  0.4364597
 -2.288234   -0.35443348  0.60970104 -0.1584934   2.0879476  -0.21247905
 -1.4616739  -0.66171664  0.89842397  1.8499665  -0.73363495 -1.1574273
 -2.4786484  -0.62408006  1.4444716  -0.77595466  0.27547953  0.12711407
  0.19712703 -1.254334    1.8884354   0.21685477 -0.2835424   1.6709256
 -0.70762473  0.1361419  -0.98585415  1.9153227   1.0796347   0.05662717
  0.32680255 -1.4604278  -0.1876437   1.2691013   0.11762977  1.2719796
  0.27542084 -0.24891801  1.7059672   0.9091719   0.18934475 -0.4078012
 -1.7965547   2.1605394  -2.2275944   1.3668054   0.1826833   0.43019316
  1.6332216   2.8605092  -0.05408101  0.7349518   2.3109298   1.589682
 -1.538922   -0.6735893  -2.4217293   0.15797597 -1.17892     0.02178256
 -1.801266    0.361711   -0.17751472  1.6278462   0.5990547  -0.6432248
 -1.5645108   1.2746958   2.3658416   2.4413106  -0.9417158   2.1864414
  0.5096425   2.1451933   0.22491226 -0.74119467  1.6539873  -1.947956
 -1.9815756  -0.8283826  -0.04997204  0.32822916 -2.7048767   2.3010476
  1.8790776  -2.394327    3.2904513  -2.4441571 ]"
17.26,8.95,5.46,31.66,NRG_2022,"[-2.35661769e+00  1.84077315e-03  1.69599459e-01 -6.02789581e-01
 -5.72349191e-01 -3.38143516e+00 -2.42947245e+00  1.57501888e+00
  1.99405706e+00  2.23616886e+00  6.90108597e-01  1.14771104e+00
 -2.62551475e+00 -6.09719098e-01  1.22727565e-01 -2.53994375e-01
  1.39612412e+00 -1.50247902e-01 -1.88999677e+00 -1.71555609e-01
  1.41502714e+00  3.24187875e+00 -9.95959461e-01 -8.66963863e-01
 -2.53775930e+00 -6.34106159e-01  2.14497447e+00 -9.17220592e-01
  1.10073954e-01  5.67041058e-03  2.37060592e-01 -2.40879908e-01
  1.41341519e+00 -1.18308890e+00 -3.68379474e-01  2.07143354e+00
  3.76529902e-01  3.92125636e-01 -2.13685870e+00  2.25682998e+00
  1.40492642e+00  2.50710577e-01 -3.53911132e-01 -2.05485988e+00
 -5.99850416e-01  1.46258116e+00  5.52775681e-01  1.17487013e+00
  6.59038544e-01 -6.89883590e-01  2.39213490e+00  9.77759957e-01
 -6.97000086e-01  2.19088867e-02 -8.02982390e-01  3.56564093e+00
 -3.33479095e+00  1.73810214e-01  8.79171968e-01  1.25461245e+00
  5.18546522e-01  2.15583491e+00 -7.77040124e-01  1.65566635e+00
  2.07255507e+00  2.34225607e+00 -1.18795562e+00 -5.13640344e-02
 -1.83267450e+00 -3.92033190e-01 -7.46893167e-01 -1.23803914e+00
 -8.54928792e-01 -2.43181959e-01 -6.47260666e-01  7.64708161e-01
  5.08028507e-01 -7.44354248e-01 -1.92445147e+00  1.07525921e+00
  2.27705312e+00  2.09932756e+00 -8.76663268e-01  2.27067876e+00
 -2.63568491e-01  3.12658191e+00 -2.12579340e-01 -1.54121137e+00
  1.50496125e+00 -1.90786231e+00 -2.57589459e+00 -6.60157919e-01
 -4.50368553e-01  1.72705919e-01 -2.95871997e+00  1.95033884e+00
  3.42472792e+00 -2.55963683e+00  2.63492036e+00 -2.53116941e+00]"
12.3,15.22,9.23,36.75,NUE_2021,"[ 1.2635978   1.6272334  -1.664393   -1.3902934  -1.693453   -3.859457
 -2.4356616   1.5871974  -2.2128375   2.0751736  -1.0421116   0.45204183
  1.9535248   2.3840415  -2.7847922  -0.05335321  0.8096016  -0.16835286
 -3.4507115  -1.1003451  -0.64246315 -0.5258097  -3.1376877   1.1274778
 -1.3836548  -1.1256601  -1.6266552  -0.8355949   0.6204073  -2.9860215
  2.4731867  -1.1308277   0.8830234   2.9212632  -1.6288812   0.49650046
 -1.3623236  -2.4345367  -0.99592793  1.2012562  -1.554639    0.96222675
  2.1058345  -3.949248   -1.3264513   1.2728504   2.3242104  -0.9282459
 -0.87010336 -0.25452656  1.4361495   0.07030819  0.91483974  0.13812178
 -2.0273252   2.2031105   1.7462     -0.02025172 -2.451831    2.78126
  0.6017036   2.8324056  -1.2485733   1.5040897   1.7798169  -0.943209
  1.2528297  -0.12242033  1.025657   -3.6466765  -2.8056104  -0.21418282
  1.2621069  -4.198186    0.2904095  -0.06945722 -1.9679933  -2.1201353
  0.0536765   1.3720269  -2.5838878   1.727522   -1.5792909   1.0106087
 -0.62044305 -0.03371215 -2.7644672  -1.2637329  -1.2785602   3.7677135
 -1.6148303   0.66517717 -0.19831093 -2.3516495   0.79391026  0.51721776
 -2.9754922   0.7610885   0.02441962  2.0858798 ]"
10.07,14.21,9.39,33.66,NUE_2022,"[ 0.36804432  2.3132765  -0.6697194   2.4517515   1.3949912   2.042861
  0.5038877  -0.32129586  1.0375516   2.19622     1.2851795   0.4129731
 -2.5144882  -2.3358042   4.232432   -2.710814   -0.8405905   1.4802564
  1.3781137  -0.5021042   0.79915655 -2.073653   -2.519046   -0.27069733
 -0.6052694  -3.3308775   2.4703321   1.723597   -1.0661529  -4.724021
  1.2727463   1.5287503   0.8242205   1.880121   -0.7240211  -0.8934128
  2.936419    3.493608   -2.2189467  -2.5998373   1.4516191  -3.0011897
  0.81677467 -2.0678911   3.0793889   0.39128682 -0.6054801   1.7752036
  1.8388362  -0.25972238  0.03465467  0.6185383  -0.6599011  -0.6546572
 -1.4246259   0.24696827  1.5216012   0.980392   -3.3453193   1.973667
  4.4808106   3.238148   -1.6045964  -1.7017527  -2.0136523   0.7362697
 -2.6648123  -0.74580646 -0.8460503  -0.3637961  -0.20191388  1.080128
 -1.3646935   0.24624492 -1.7325459   3.9308884   0.67271405 -0.97467685
 -3.6416683   1.0340761  -0.9998386   0.93674016 -1.1479354   3.9365852
 -0.45837227  0.69039583  2.7613919   2.1473658  -0.7214013   0.08422427
 -0.6710194  -0.20067859 -0.74654007  0.6779706   1.2340161   1.469476
  1.624002   -0.7255453   3.7212908   2.1714725 ]"
